lat,long,yyyymmdd,basin_name,station_id,acton_id,station_name,elevation,wteq_amt,wteq_med,wteq_amt_pct_med,prec_wytd_amt,prec_wytd_avg,prec_wytd_pctavg
43.8666667,-114.7166667,2002-02-10,CLEARWATER AND SALMON,490,14F12S,Galena Summit,8780,13.1,12.6,104.0,13.8,14.0,99.0
46.4833333,-115.6333333,2002-02-10,CLEARWATER AND SALMON,520,15C06S,Hemlock Butte,5810,36.6,31.2,117.0,43.7,35.7,122.0
46.9833333,-115.0333333,2002-02-10,CLEARWATER AND SALMON,530,15C10S,Hoodoo Basin,6050,36.3,27.3,133.0,41.2,33.4,123.0
45.0,-113.45,2002-02-10,CLEARWATER AND SALMON,576,13E23S,Lemhi Ridge,8100,5.3,6.8,78.0,6.9,8.6,80.0
46.6333333,-114.5833333,2002-02-10,CLEARWATER AND SALMON,588,14C05S,Lolo Pass,5240,21.6,19.3,112.0,27.5,24.5,112.0
47.0833333,-115.9666667,2002-02-10,CLEARWATER AND SALMON,600,15B14S,Lost Lake,6110,53.6,39.9,134.0,59.6,41.9,142.0
44.4333333,-113.3166667,2002-02-10,CLEARWATER AND SALMON,620,13E18S,Meadow Lake,9150,10.0,10.0,100.0,9.6,11.6,83.0
44.4666667,-114.4833333,2002-02-10,CLEARWATER AND SALMON,627,14E01S,Mill Creek Summit,8800,13.8,12.5,110.0,12.5,13.1,95.0
44.4166667,-113.4,2002-02-10,CLEARWATER AND SALMON,636,13E06S,Moonshine,7440,5.8,6.4,91.0,8.0,8.8,91.0
45.6666667,-113.95,2002-02-10,CLEARWATER AND SALMON,638,13D16S,Moose Creek,6200,11.4,11.9,96.0,14.5,14.5,100.0
44.85,-114.2666667,2002-02-10,CLEARWATER AND SALMON,639,14E04S,Morgan Creek,7600,5.6,7.3,77.0,9.9,10.7,93.0
45.7,-115.2333333,2002-02-10,CLEARWATER AND SALMON,650,15D06S,Mountain Meadows,6320,12.9,14.4,90.0,19.6,17.9,109.0
45.7333333,-114.4833333,2002-02-10,CLEARWATER AND SALMON,662,14D02S,Nez Perce Camp,5650,9.7,9.2,105.0,15.5,14.4,108.0
45.7,-113.9666667,2002-02-10,CLEARWATER AND SALMON,727,13D22S,Saddle Mtn.,7940,16.9,16.6,102.0,16.7,16.3,102.0
46.4666667,-114.6333333,2002-02-10,CLEARWATER AND SALMON,735,14C04S,Savage Pass,6190,18.5,17.5,106.0,22.4,21.5,104.0
45.1833333,-115.9666667,2002-02-10,CLEARWATER AND SALMON,740,15D01S,Secesh Summit,6540,25.1,20.7,121.0,23.3,23.0,101.0
46.5666667,-115.75,2002-02-10,CLEARWATER AND SALMON,747,15C04S,Shanghi Summit,4600,27.0,18.2,148.0,37.4,28.7,130.0
46.95,-116.3333333,2002-02-10,CLEARWATER AND SALMON,752,16C01S,Sherwin,3200,14.1,8.3,170.0,26.3,21.0,125.0
44.7666667,-116.25,2002-02-10,CLEARWATER AND SALMON,782,16E05S,Squaw Flat,6240,19.3,14.0,138.0,26.4,21.2,125.0
46.15,-114.45,2002-02-10,CLEARWATER AND SALMON,835,14C13S,Twelvemile Creek,5600,13.2,11.9,111.0,25.7,22.9,112.0
46.15,-114.5,2002-02-10,CLEARWATER AND SALMON,836,14C12S,Twin Lakes,6400,32.4,26.0,125.0,37.6,31.9,118.0
43.8,-114.85,2002-02-10,CLEARWATER AND SALMON,845,14F04S,Vienna Mine,8960,22.2,20.7,107.0,23.1,21.2,109.0
45.0666667,-116.45,2002-02-10,CLEARWATER AND SALMON,855,16D08S,West Branch,5560,19.3,15.2,127.0,25.5,21.6,118.0
45.1833333,-119.25,2002-02-10,"UMATILLA, WALLA WALLA, WILLOW",304,19D02S,Arbuckle Mtn,5770,13.2,13.3,99.0,16.6,17.5,95.0
45.3666667,-118.4666667,2002-02-10,"UMATILLA, WALLA WALLA, WILLOW",362,18D20S,Bowman Springs,4530,7.0,6.7,104.0,9.4,12.5,75.0
45.55,-118.45,2002-02-10,"UMATILLA, WALLA WALLA, WILLOW",470,18D04S,Emigrant Springs,3800,10.3,5.3,194.0,17.4,16.7,104.0
45.7,-118.1,2002-02-10,"UMATILLA, WALLA WALLA, WILLOW",523,18D19S,High Ridge,4920,20.8,17.1,122.0,29.3,26.7,110.0
46.1166667,-117.85,2002-02-10,"UMATILLA, WALLA WALLA, WILLOW",824,17C05S,Touchet,5530,31.6,22.4,141.0,36.5,31.7,115.0
45.1833333,-119.25,2002-02-10,"DESCHUTES, CROOKED, JOHN DAY",304,19D02S,Arbuckle Mtn,5770,13.2,13.3,99.0,16.6,17.5,95.0
44.25,-118.5166667,2002-02-10,"DESCHUTES, CROOKED, JOHN DAY",357,18E16S,Blue Mountain Spring,5870,13.9,11.9,117.0,19.0,17.9,106.0
43.5833333,-122.0666667,2002-02-10,"DESCHUTES, CROOKED, JOHN DAY",388,22F03S,Cascade Summit,5100,30.7,20.9,147.0,43.5,37.8,115.0
43.2333333,-121.8,2002-02-10,"DESCHUTES, CROOKED, JOHN DAY",395,21F22S,Chemult Alternate,4850,11.7,8.1,144.0,18.2,15.7,116.0
44.45,-119.9333333,2002-02-10,"DESCHUTES, CROOKED, JOHN DAY",440,19E03S,Derr.,5850,11.1,10.7,104.0,14.1,14.8,95.0
44.4166667,-121.85,2002-02-10,"DESCHUTES, CROOKED, JOHN DAY",526,21E06S,Hogg Pass,4790,42.8,14.9,287.0,59.7,45.5,131.0
43.8,-121.95,2002-02-10,"DESCHUTES, CROOKED, JOHN DAY",545,21F21S,Irish Taylor,5540,31.5,24.4,129.0,43.9,38.6,114.0
45.2666667,-118.85,2002-02-10,"DESCHUTES, CROOKED, JOHN DAY",605,18D06S,Lucky Strike,4970,6.4,6.3,102.0,11.9,12.9,92.0
43.5166667,-121.9833333,2002-02-10,"DESCHUTES, CROOKED, JOHN DAY",660,21F10S,New Crescent Lake,4910,16.7,10.7,156.0,26.7,23.1,116.0
44.4333333,-120.3333333,2002-02-10,"DESCHUTES, CROOKED, JOHN DAY",671,20E02S,Ochoco Meadows,5430,9.5,7.6,125.0,15.1,14.6,103.0
44.2666667,-119.0166667,2002-02-10,"DESCHUTES, CROOKED, JOHN DAY",789,19E07S,Starr Ridge,5250,8.5,5.4,157.0,11.2,10.0,112.0
44.15,-121.6333333,2002-02-10,"DESCHUTES, CROOKED, JOHN DAY",815,21E13S,Three Creeks Meadow,5690,19.4,13.4,145.0,28.4,25.5,111.0
44.65,-118.4333333,2002-02-10,"DESCHUTES, CROOKED, JOHN DAY",821,18E09S,Tipton,5150,12.4,9.3,133.0,14.4,12.9,112.0
45.1,-119.5,2002-02-10,"LOWER COLUMBIA, HOOD RIVER",608,19D03S,Madison Butte,5150,6.2,4.0,155.0,8.7,8.9,98.0
45.4333333,-121.85,2002-02-10,"LOWER COLUMBIA, HOOD RIVER",351,21D33S,Blazed Alder,3650,46.1,20.9,221.0,81.4,68.9,118.0
45.1833333,-121.6833333,2002-02-10,"LOWER COLUMBIA, HOOD RIVER",401,21D12S,Clear Lake,3810,21.9,10.6,207.0,33.6,26.5,127.0
45.6166667,-121.7,2002-02-10,"LOWER COLUMBIA, HOOD RIVER",504,21D01S,Greenpoint,3310,24.2,15.0,161.0,52.7,44.4,119.0
45.55,-122.0,2002-02-10,"LOWER COLUMBIA, HOOD RIVER",666,22D02S,North Fork,3060,41.9,12.7,330.0,107.3,83.8,128.0
45.4666667,-121.7,2002-02-10,"LOWER COLUMBIA, HOOD RIVER",712,21D04S,Red Hill,4410,57.4,35.3,163.0,85.4,64.9,132.0
43.45,-122.1333333,2002-02-10,WILLAMETTE,801,22F14S,Summit Lake,5610,34.6,25.3,137.0,43.8,40.5,108.0
43.8,-121.95,2002-02-10,WILLAMETTE,545,21F21S,Irish Taylor,5540,31.5,24.4,129.0,43.9,38.6,114.0
43.5833333,-122.0666667,2002-02-10,WILLAMETTE,388,22F03S,Cascade Summit,5100,30.7,20.9,147.0,43.5,37.8,115.0
43.9,-122.0333333,2002-02-10,WILLAMETTE,719,22F43S,Roaring River,4950,33.7,19.8,170.0,47.4,39.6,120.0
43.6666667,-122.5666667,2002-02-10,WILLAMETTE,529,22F42S,Holland Meadows,4930,27.3,15.5,176.0,49.4,42.0,118.0
44.2166667,-121.8666667,2002-02-10,WILLAMETTE,619,21E07S,Mckenzie,4770,41.4,30.3,137.0,65.8,54.5,121.0
44.4166667,-121.85,2002-02-10,WILLAMETTE,526,21E06S,Hogg Pass,4790,42.8,14.9,287.0,59.7,45.5,131.0
43.6166667,-122.1166667,2002-02-10,WILLAMETTE,729,22F04S,Salt Creek Falls,4220,23.4,14.1,166.0,47.8,41.2,116.0
45.25,-121.7333333,2002-02-10,WILLAMETTE,655,21D35S,Mud Ridge,4070,30.1,20.6,146.0,47.4,39.9,119.0
44.6166667,-122.2333333,2002-02-10,WILLAMETTE,584,22E09S,Little Meadows,4020,42.3,17.4,243.0,84.8,66.4,128.0
45.1833333,-121.6833333,2002-02-10,WILLAMETTE,401,21D12S,Clear Lake,3810,21.9,10.6,207.0,33.6,26.5,127.0
44.4333333,-121.95,2002-02-10,WILLAMETTE,733,21E05S,Santiam Jct.,3740,25.7,13.6,189.0,53.6,43.2,124.0
44.5166667,-122.0833333,2002-02-10,WILLAMETTE,434,22E08S,Daly Lake,3690,38.4,10.7,359.0,67.7,48.9,138.0
44.3833333,-122.1666667,2002-02-10,WILLAMETTE,552,22E07S,Jump Off Joe,3520,21.4,9.3,230.0,59.1,47.7,124.0
45.0333333,-121.9333333,2002-02-10,WILLAMETTE,687,21D14S,Peavine Ridge,3420,18.2,10.8,169.0,50.8,37.8,134.0
45.1,-121.75,2002-02-10,WILLAMETTE,398,21D13S,Clackamas Lake,3400,17.3,10.4,166.0,41.5,32.6,127.0
45.55,-123.3666667,2002-02-10,WILLAMETTE,726,23D01S,Saddle Mountain,3110,9.7,14.0,117.0,75.6,60.5,125.0
43.6666667,-122.2166667,2002-02-10,WILLAMETTE,710,22F05S,Railroad Overpass,2680,1.4,0.0,117.0,33.0,29.8,111.0
44.6,-121.9666667,2002-02-10,WILLAMETTE,614,21E04S,Marion Forks,2590,23.2,6.7,346.0,54.2,48.4,112.0
45.5333333,-123.3,2002-02-10,WILLAMETTE,743,23D02S,Seine Creek,2060,4.9,0.0,117.0,51.8,44.7,116.0
46.15,-122.15,2002-02-10,"LEWIS, COWLITZ",553,22C09S,June Lake,3440,57.3,29.4,195.0,134.0,99.4,135.0
46.2666667,-121.9666667,2002-02-10,"LEWIS, COWLITZ",591,21C26S,Lone Pine,3930,47.1,25.0,188.0,82.4,57.6,143.0
46.7833333,-121.75,2002-02-10,"LEWIS, COWLITZ",679,21C35S,Paradise,5130,61.5,47.6,129.0,91.2,67.2,136.0
46.6166667,-121.3833333,2002-02-10,"LEWIS, COWLITZ",692,21C33S,Pigtail Peak,5800,45.4,36.4,125.0,55.9,46.4,120.0
46.35,-121.5166667,2002-02-10,"LEWIS, COWLITZ",702,21C14S,Potato Hill,4510,29.9,18.7,160.0,59.3,38.3,155.0
46.2,-122.25,2002-02-10,"LEWIS, COWLITZ",748,22C10S,Sheep Canyon,3990,40.3,23.1,174.0,101.3,71.9,141.0
46.1833333,-121.9333333,2002-02-10,"LEWIS, COWLITZ",776,21C20S,Spencer Meadow,3400,39.9,24.1,166.0,76.9,59.5,129.0
46.2666667,-122.1833333,2002-02-10,"LEWIS, COWLITZ",777,22C12S,Spirit Lake,3520,14.5,3.2,453.0,65.5,52.1,126.0
46.35,-121.0833333,2002-02-10,"LEWIS, COWLITZ",599,21C39S,Lost Horse,5120,19.1,14.7,130.0,26.2,20.6,127.0
46.1,-121.7666667,2002-02-10,"LEWIS, COWLITZ",804,21C13S,Surprise Lakes,4290,44.3,35.4,125.0,73.1,57.7,127.0
47.0166667,-121.4666667,2002-02-10,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",418,21B13S,Corral Pass,5800,32.0,24.5,131.0,40.9,33.2,123.0
47.2833333,-121.4666667,2002-02-10,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",897,21B59S,Meadows Pass,3230,32.5,17.9,182.0,61.2,56.1,109.0
47.35,-121.5666667,2002-02-10,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",898,21B21S,Mount Gardner,2920,21.7,13.5,161.0,67.6,58.4,116.0
47.3333333,-121.4666667,2002-02-10,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",899,21B20S,Tinkham Creek,2990,30.3,21.4,142.0,75.1,61.1,123.0
47.2833333,-121.6666667,2002-02-10,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",420,21B42S,Cougar Mountain,3200,20.8,12.6,165.0,61.1,53.8,114.0
47.3666667,-121.45,2002-02-10,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",672,21B55S,Olallie Meadows,4030,44.0,36.2,122.0,85.4,71.9,119.0
48.5166667,-120.7333333,2002-02-10,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",711,20A09S,Rainy Pass,4890,35.5,27.0,131.0,40.6,33.5,121.0
47.2666667,-121.3333333,2002-02-10,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",788,21B10S,Stampede Pass,3850,42.8,29.5,145.0,68.8,53.0,130.0
48.5333333,-120.9833333,2002-02-10,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",817,20A07S,Thunder Basin,4320,27.5,23.9,115.0,48.6,43.5,112.0
48.5666667,-115.45,2001-02-10,KOOTENAI RIVER IN MONTANA,311,15A08S,Banfield Mountain,5600,7.9,12.2,65.0,8.0,17.8,45.0
48.3,-116.0666667,2001-02-10,KOOTENAI RIVER IN MONTANA,323,16A08S,Bear Mountain,5400,17.8,38.6,46.0,19.2,49.5,39.0
48.9833333,-115.8166667,2001-02-10,KOOTENAI RIVER IN MONTANA,918,15A05S,Garver Creek,4250,4.4,6.9,64.0,6.0,12.9,47.0
48.9166667,-114.7666667,2001-02-10,KOOTENAI RIVER IN MONTANA,500,14A11S,Grave Creek,4300,7.1,11.4,62.0,9.1,22.8,40.0
48.3,-114.8333333,2001-02-10,KOOTENAI RIVER IN MONTANA,510,14A14S,Hand Creek,5035,5.5,7.8,71.0,5.8,11.7,50.0
48.9666667,-115.95,2001-02-10,KOOTENAI RIVER IN MONTANA,516,15A03S,Hawkins Lake,6450,8.8,16.8,52.0,10.0,20.9,48.0
48.1333333,-115.6166667,2001-02-10,KOOTENAI RIVER IN MONTANA,932,15A12S,Poorman Creek,5100,14.0,23.7,59.0,16.7,39.8,42.0
48.9166667,-114.8666667,2001-02-10,KOOTENAI RIVER IN MONTANA,787,14A12S,Stahl Peak,6030,13.1,23.2,56.0,11.2,26.6,42.0
48.1333333,-113.0166667,2001-02-10,FLATHEAD RIVER BASIN,307,13A15S,Badger Pass,6900,11.8,20.3,58.0,12.5,23.2,54.0
47.6833333,-114.0,2001-02-10,FLATHEAD RIVER BASIN,346,13B25S,Bisson Creek,4920,6.7,6.8,99.0,8.1,11.5,70.0
48.4333333,-113.9333333,2001-02-10,FLATHEAD RIVER BASIN,469,13A24S,Emery Creek,4350,6.2,10.4,60.0,7.7,17.1,45.0
48.8,-113.85,2001-02-10,FLATHEAD RIVER BASIN,482,13A19S,Flattop Mtn.,6300,16.1,29.7,54.0,15.9,33.8,47.0
48.9166667,-114.7666667,2001-02-10,FLATHEAD RIVER BASIN,500,14A11S,Grave Creek,4300,7.1,11.4,62.0,9.1,22.8,40.0
48.3,-114.8333333,2001-02-10,FLATHEAD RIVER BASIN,510,14A14S,Hand Creek,5035,5.5,7.8,71.0,5.8,11.7,50.0
47.4333333,-113.7833333,2001-02-10,FLATHEAD RIVER BASIN,562,13B22S,Kraft Creek,4750,8.8,14.0,66.0,10.6,18.7,57.0
48.8,-113.6666667,2001-02-10,FLATHEAD RIVER BASIN,613,13A27S,Many Glacier,4900,6.6,10.1,65.0,8.3,22.3,37.0
47.6833333,-113.9666667,2001-02-10,FLATHEAD RIVER BASIN,646,13B24S,Moss Peak,6780,16.5,23.6,70.0,17.6,25.4,69.0
48.15,-113.95,2001-02-10,FLATHEAD RIVER BASIN,664,13A25S,Noisy Basin,6040,14.5,26.8,54.0,15.3,30.3,50.0
47.2666667,-113.75,2001-02-10,FLATHEAD RIVER BASIN,667,13B07S,North Fork Jocko,6330,18.8,28.8,65.0,20.5,35.5,58.0
48.3,-113.3333333,2001-02-10,FLATHEAD RIVER BASIN,693,13A26S,Pike Creek,5930,9.0,14.0,66.0,9.7,21.2,46.0
47.1833333,-114.3333333,2001-02-10,FLATHEAD RIVER BASIN,783,14B05S,Sleeping Woman,6150,7.8,10.1,77.0,10.4,14.7,71.0
48.9166667,-114.8666667,2001-02-10,FLATHEAD RIVER BASIN,787,14A12S,Stahl Peak,6030,13.1,23.2,56.0,11.2,26.6,42.0
47.0,-113.9333333,2001-02-10,FLATHEAD RIVER BASIN,901,13C01S,Stuart Mountain,7400,16.1,21.9,74.0,17.1,22.8,75.0
46.1,-113.1333333,2001-02-10,UPPER CLARK FORK RIVER BASIN,313,13C44S,Barker Lakes,8250,7.6,8.6,88.0,7.8,10.5,74.0
45.8,-112.5166667,2001-02-10,UPPER CLARK FORK RIVER BASIN,315,12D09S,Basin Creek,7180,5.2,4.8,108.0,6.0,6.0,100.0
46.4166667,-113.4333333,2001-02-10,UPPER CLARK FORK RIVER BASIN,349,13C13S,Black Pine,7210,5.6,6.7,84.0,6.6,9.1,73.0
46.4666667,-113.4,2001-02-10,UPPER CLARK FORK RIVER BASIN,410,13C33S,Combination,5600,2.8,3.4,82.0,4.6,6.5,71.0
47.05,-112.6,2001-02-10,UPPER CLARK FORK RIVER BASIN,413,12B16S,Copper Bottom,5200,5.2,14.0,66.0,5.4,11.7,46.0
47.0833333,-112.7333333,2001-02-10,UPPER CLARK FORK RIVER BASIN,414,12B14S,Copper Camp,6950,11.4,14.0,66.0,13.2,23.0,57.0
46.8833333,-113.3166667,2001-02-10,UPPER CLARK FORK RIVER BASIN,604,13C38S,Lubrecht Flume,4680,3.9,4.1,95.0,6.2,7.4,84.0
46.85,-112.5,2001-02-10,UPPER CLARK FORK RIVER BASIN,903,12C22S,Nevada Ridge,7020,7.7,9.4,82.0,9.5,11.5,83.0
46.8666667,-113.2833333,2001-02-10,UPPER CLARK FORK RIVER BASIN,657,13C31S,N Fk Elk Creek,6250,6.4,7.3,88.0,8.7,9.6,91.0
47.2666667,-113.75,2001-02-10,UPPER CLARK FORK RIVER BASIN,667,13B07S,North Fork Jocko,6330,18.8,28.8,65.0,20.5,35.5,58.0
46.1333333,-113.3,2001-02-10,UPPER CLARK FORK RIVER BASIN,930,13C36S,Peterson Meadows,7200,6.1,5.8,105.0,7.1,7.5,95.0
46.35,-112.2666667,2001-02-10,UPPER CLARK FORK RIVER BASIN,722,12C11S,Rocker Peak,8000,9.2,8.7,106.0,7.6,9.1,84.0
46.25,-113.7666667,2001-02-10,UPPER CLARK FORK RIVER BASIN,760,13C03S,Skalkaho Summit,7250,9.9,14.7,67.0,10.9,15.8,69.0
47.0,-113.9333333,2001-02-10,UPPER CLARK FORK RIVER BASIN,901,13C01S,Stuart Mountain,7400,16.1,21.9,74.0,17.1,22.8,75.0
46.2666667,-113.1666667,2001-02-10,UPPER CLARK FORK RIVER BASIN,850,13C43S,Warm Springs,7800,11.1,13.1,85.0,12.6,15.2,83.0
46.1833333,-113.85,2001-02-10,BITTERROOT,433,13C39S,Daly Creek,5780,5.8,7.0,83.0,8.3,9.7,86.0
46.6333333,-114.5833333,2001-02-10,BITTERROOT,588,14C05S,Lolo Pass,5240,11.6,19.3,60.0,13.6,24.5,56.0
45.6666667,-113.95,2001-02-10,BITTERROOT,638,13D16S,Moose Creek,6200,7.2,11.9,61.0,9.5,14.5,66.0
45.7333333,-114.4833333,2001-02-10,BITTERROOT,662,14D02S,Nez Perce Camp,5650,7.0,9.2,76.0,10.2,14.4,71.0
45.7,-113.9666667,2001-02-10,BITTERROOT,727,13D22S,Saddle Mtn.,7940,10.8,16.6,65.0,9.7,16.3,60.0
46.25,-113.7666667,2001-02-10,BITTERROOT,760,13C03S,Skalkaho Summit,7250,9.9,14.7,67.0,10.9,15.8,69.0
46.15,-114.45,2001-02-10,BITTERROOT,835,14C13S,Twelvemile Creek,5600,8.7,11.9,73.0,14.0,22.9,61.0
46.15,-114.5,2001-02-10,BITTERROOT,836,14C12S,Twin Lakes,6400,17.1,26.0,66.0,18.3,31.9,57.0
46.9833333,-115.0333333,2001-02-10,LOWER CLARK FORK RIVER BASIN,530,15C10S,Hoodoo Basin,6050,15.3,27.3,56.0,18.0,33.4,54.0
47.5333333,-115.7833333,2001-02-10,LOWER CLARK FORK RIVER BASIN,535,15B21S,Humboldt Gulch,4250,8.3,8.9,93.0,13.9,26.6,52.0
46.6333333,-114.5833333,2001-02-10,LOWER CLARK FORK RIVER BASIN,588,14C05S,Lolo Pass,5240,11.6,19.3,60.0,13.6,24.5,56.0
47.45,-115.7,2001-02-10,LOWER CLARK FORK RIVER BASIN,594,15B02S,Lookout,5190,13.6,20.0,68.0,13.8,28.9,48.0
48.1333333,-115.6166667,2001-02-10,LOWER CLARK FORK RIVER BASIN,932,15A12S,Poorman Creek,5100,14.0,23.7,59.0,16.7,39.8,42.0
47.1833333,-114.3333333,2001-02-10,LOWER CLARK FORK RIVER BASIN,783,14B05S,Sleeping Woman,6150,7.8,10.1,77.0,10.4,14.7,71.0
47.0,-113.9333333,2001-02-10,LOWER CLARK FORK RIVER BASIN,901,13C01S,Stuart Mountain,7400,16.1,21.9,74.0,17.1,22.8,75.0
47.55,-115.8166667,2001-02-10,LOWER CLARK FORK RIVER BASIN,803,15B09S,Sunset,5540,11.4,17.3,66.0,14.5,26.3,55.0
48.3,-116.0666667,2001-02-10,IDAHO PANHANDLE REGION,323,16A08S,Bear Mountain,5400,17.8,38.6,46.0,19.2,49.5,39.0
48.6833333,-117.1833333,2001-02-10,IDAHO PANHANDLE REGION,376,17A01S,Bunchgrass Mdw,5000,11.3,19.0,59.0,12.5,25.2,50.0
47.5333333,-115.7833333,2001-02-10,IDAHO PANHANDLE REGION,535,15B21S,Humboldt Gulch,4250,8.3,8.9,93.0,13.9,26.6,52.0
47.45,-115.7,2001-02-10,IDAHO PANHANDLE REGION,594,15B02S,Lookout,5190,13.6,20.0,68.0,13.8,28.9,48.0
47.0833333,-115.9666667,2001-02-10,IDAHO PANHANDLE REGION,600,15B14S,Lost Lake,6110,19.8,39.9,50.0,23.4,41.9,56.0
47.15,-116.2666667,2001-02-10,IDAHO PANHANDLE REGION,623,16B14S,Mica Creek,4510,16.2,17.6,92.0,18.1,30.6,59.0
48.05,-116.2333333,2001-02-10,IDAHO PANHANDLE REGION,645,16A04S,Mosquito Ridge,5260,13.1,26.0,50.0,14.2,32.3,44.0
47.8833333,-117.0833333,2001-02-10,IDAHO PANHANDLE REGION,707,17B04S,Quartz Peak,4700,9.7,15.6,62.0,10.9,24.3,45.0
48.3666667,-116.6333333,2001-02-10,IDAHO PANHANDLE REGION,738,16A10S,Schweitzer Basin,6090,13.8,32.8,42.0,13.5,29.3,46.0
46.95,-116.3333333,2001-02-10,IDAHO PANHANDLE REGION,752,16C01S,Sherwin,3200,8.4,8.3,101.0,11.8,21.0,56.0
47.55,-115.8166667,2001-02-10,IDAHO PANHANDLE REGION,803,15B09S,Sunset,5540,11.4,17.3,66.0,14.5,26.3,55.0
48.6833333,-117.1833333,2001-02-10,COLUMBIA ABOVE METHOW,376,17A01S,Bunchgrass Mdw,5000,11.3,19.0,59.0,12.5,25.2,50.0
48.7166667,-120.6666667,2001-02-10,COLUMBIA ABOVE METHOW,515,20A05S,Harts Pass,6490,16.8,29.6,57.0,18.5,21.2,60.0
48.3666667,-119.0833333,2001-02-10,COLUMBIA ABOVE METHOW,644,19A13S,Moses Mtn,5010,5.0,10.6,47.0,5.3,13.1,40.0
48.65,-119.8333333,2001-02-10,COLUMBIA ABOVE METHOW,728,19A02S,Salmon Meadows,4460,4.0,6.9,58.0,5.2,10.1,51.0
47.35,-120.6833333,2001-02-10,"CHELAN, ENTIAT, WENATCHEE",352,20B02S,Blewett Pass,4240,7.8,12.9,60.0,11.0,22.1,50.0
48.2,-120.9166667,2001-02-10,"CHELAN, ENTIAT, WENATCHEE",606,20A23S,Lyman Lake,5980,23.6,43.0,55.0,26.5,46.7,57.0
42.0166667,-115.0,2001-02-10,"CHELAN, ENTIAT, WENATCHEE",871,15G02S,Wilson Creek,7120,8.4,9.9,85.0,9.6,11.6,83.0
48.45,-120.9166667,2001-02-10,"CHELAN, ENTIAT, WENATCHEE",681,20A12S,Park Creek Ridge,4600,20.7,33.0,63.0,21.7,43.4,50.0
47.9833333,-120.5666667,2001-02-10,"CHELAN, ENTIAT, WENATCHEE",699,20B24S,Pope Ridge,3590,9.1,14.5,63.0,11.5,22.3,52.0
47.75,-121.1,2001-02-10,"CHELAN, ENTIAT, WENATCHEE",791,21B01S,Stevens Pass,3950,17.4,29.6,59.0,22.4,55.1,41.0
47.2333333,-120.3,2001-02-10,"CHELAN, ENTIAT, WENATCHEE",832,20B25S,Trough,5480,5.2,8.1,64.0,7.5,15.2,49.0
47.2833333,-120.3666667,2001-02-10,"CHELAN, ENTIAT, WENATCHEE",841,20B07S,Upper Wheeler,4330,7.5,9.7,77.0,7.7,15.2,51.0
46.8166667,-121.3333333,2001-02-10,"YAKIMA, AHTANUM",375,21C38S,Bumping Ridge,4610,12.5,18.7,67.0,17.2,37.6,46.0
47.5333333,-121.0833333,2001-02-10,"YAKIMA, AHTANUM",478,21B04S,Fish Lake,3430,14.6,23.3,63.0,19.4,41.0,47.0
46.55,-121.1666667,2001-02-10,"YAKIMA, AHTANUM",502,21C10S,Green Lake,5920,9.8,16.0,61.0,11.7,21.5,54.0
47.2833333,-120.4833333,2001-02-10,"YAKIMA, AHTANUM",507,20B11S,Grouse Camp,5390,8.9,14.0,66.0,9.7,19.1,51.0
46.35,-121.0833333,2001-02-10,"YAKIMA, AHTANUM",599,21C39S,Lost Horse,5120,8.7,14.7,59.0,10.0,20.6,49.0
46.9,-121.4833333,2001-02-10,"YAKIMA, AHTANUM",642,21C17S,Morse Lake,5410,20.7,38.5,54.0,25.0,48.9,51.0
47.3833333,-121.0666667,2001-02-10,"YAKIMA, AHTANUM",734,21B51S,Sasse Ridge,4340,14.4,24.1,60.0,16.5,37.4,44.0
46.6333333,-121.3833333,2001-02-10,"YAKIMA, AHTANUM",863,21C28S,White Pass E.S.,4440,9.8,16.9,58.0,12.2,27.2,45.0
43.9333333,-110.45,2001-02-10,SNAKE ABOVE PALISADES,314,10F02S,Base Camp,7060,6.4,11.5,56.0,9.0,14.9,60.0
42.9666667,-110.6166667,2001-02-10,SNAKE ABOVE PALISADES,353,10G02S,Blind Bull Sum,8650,11.0,15.1,73.0,9.5,13.7,69.0
42.65,-110.8166667,2001-02-10,SNAKE ABOVE PALISADES,419,10G25S,Cottonwood Creek,7670,12.1,13.8,88.0,13.8,16.9,82.0
43.1333333,-110.2,2001-02-10,SNAKE ABOVE PALISADES,460,10F17S,East Rim Divide,7930,5.6,7.0,80.0,6.8,8.2,83.0
43.35,-110.4333333,2001-02-10,SNAKE ABOVE PALISADES,497,10F29S,Granite Creek,6770,8.3,11.6,72.0,10.9,14.5,75.0
44.1333333,-110.8333333,2001-02-10,SNAKE ABOVE PALISADES,499,10E15S,Grassy Lake,7265,14.7,22.2,66.0,17.1,25.6,67.0
