YYYYMMDD,lat,long,basin_name,station_id,acton_id,station_name,elevation,wteq_amt,wteq_med,wteq_amt_pct_med,prec_wytd_amt,prec_wytd_avg,prec_wytd_pctavg
1998-02-10,46.8833333,-113.3166667,UPPER CLARK FORK RIVER BASIN,604,13C38S,Lubrecht Flume,4680,3.7,4.1,90.0,5.0,7.4,68.0
1998-02-10,48.5666667,-115.45,KOOTENAI RIVER IN MONTANA,311,15A08S,Banfield Mountain,5600,10.3,12.2,84.0,13.8,17.8,78.0
1998-02-10,48.3,-116.0666667,KOOTENAI RIVER IN MONTANA,323,16A08S,Bear Mountain,5400,35.2,38.6,91.0,44.7,49.5,90.0
1998-02-10,48.9833333,-115.8166667,KOOTENAI RIVER IN MONTANA,918,15A05S,Garver Creek,4250,7.9,6.9,114.0,8.7,12.9,67.0
1998-02-10,48.9166667,-114.76666670000002,KOOTENAI RIVER IN MONTANA,500,14A11S,Grave Creek,4300,11.1,11.4,97.0,18.9,22.8,83.0
1998-02-10,48.3,-114.8333333,KOOTENAI RIVER IN MONTANA,510,14A14S,Hand Creek,5035,6.0,7.8,77.0,8.0,11.7,68.0
1998-02-10,48.96666670000001,-115.95,KOOTENAI RIVER IN MONTANA,516,15A03S,Hawkins Lake,6450,12.9,16.8,77.0,16.0,20.9,77.0
1998-02-10,48.1333333,-115.6166667,KOOTENAI RIVER IN MONTANA,932,15A12S,Poorman Creek,5100,13.8,23.7,99.0,19.2,39.8,93.0
1998-02-10,48.9166667,-114.8666667,KOOTENAI RIVER IN MONTANA,787,14A12S,Stahl Peak,6030,23.3,23.2,100.0,24.6,26.6,92.0
1998-02-10,48.2,-114.51666670000002,FLATHEAD RIVER BASIN,1165,14A19S,Ashley Divide,4820,13.8,14.0,99.0,19.2,21.1,93.0
1998-02-10,48.1333333,-113.01666670000002,FLATHEAD RIVER BASIN,307,13A15S,Badger Pass,6900,17.3,20.3,85.0,18.1,23.2,78.0
1998-02-10,47.6833333,-114.0,FLATHEAD RIVER BASIN,346,13B25S,Bisson Creek,4920,5.5,6.8,81.0,8.1,11.5,70.0
1998-02-10,47.9833333,-114.35,FLATHEAD RIVER BASIN,1144,14B04S,Blacktail Mtn,5650,13.8,14.0,99.0,19.2,21.1,93.0
1998-02-10,48.4333333,-113.9333333,FLATHEAD RIVER BASIN,469,13A24S,Emery Creek,4350,7.9,10.4,76.0,11.1,17.1,65.0
1998-02-10,48.8,-113.85,FLATHEAD RIVER BASIN,482,13A19S,Flattop Mtn.,6300,27.4,29.7,92.0,29.3,33.8,87.0
1998-02-10,48.9166667,-114.76666670000002,FLATHEAD RIVER BASIN,500,14A11S,Grave Creek,4300,11.1,11.4,97.0,18.9,22.8,83.0
1998-02-10,48.3,-114.8333333,FLATHEAD RIVER BASIN,510,14A14S,Hand Creek,5035,6.0,7.8,77.0,8.0,11.7,68.0
1998-02-10,47.4333333,-113.78333329999998,FLATHEAD RIVER BASIN,562,13B22S,Kraft Creek,4750,8.7,14.0,99.0,14.5,18.7,78.0
1998-02-10,47.0833333,-112.73333329999998,UPPER CLARK FORK RIVER BASIN,414,12B14S,Copper Camp,6950,14.6,14.0,99.0,17.8,23.0,77.0
1998-02-10,47.05,-112.6,UPPER CLARK FORK RIVER BASIN,413,12B16S,Copper Bottom,5200,4.8,14.0,99.0,6.5,11.7,56.0
1998-02-10,46.46666670000001,-113.4,UPPER CLARK FORK RIVER BASIN,410,13C33S,Combination,5600,3.3,3.4,97.0,5.6,6.5,86.0
1998-02-10,46.4166667,-113.4333333,UPPER CLARK FORK RIVER BASIN,349,13C13S,Black Pine,7210,5.9,6.7,88.0,8.1,9.1,89.0
1998-02-10,45.8,-112.51666670000002,UPPER CLARK FORK RIVER BASIN,315,12D09S,Basin Creek,7180,6.5,4.8,135.0,6.7,6.0,112.0
1998-02-10,46.1,-113.1333333,UPPER CLARK FORK RIVER BASIN,313,13C44S,Barker Lakes,8250,8.1,8.6,94.0,8.9,10.5,85.0
1998-02-10,46.85,-112.5,UPPER CLARK FORK RIVER BASIN,903,12C22S,Nevada Ridge,7020,8.1,9.4,86.0,8.7,11.5,76.0
1998-02-10,47.0,-113.9333333,FLATHEAD RIVER BASIN,901,13C01S,Stuart Mountain,7400,16.8,21.9,77.0,16.4,22.8,72.0
1998-02-10,47.1833333,-114.3333333,FLATHEAD RIVER BASIN,783,14B05S,Sleeping Woman,6150,8.1,10.1,80.0,11.8,14.7,80.0
1998-02-10,48.3,-113.3333333,FLATHEAD RIVER BASIN,693,13A26S,Pike Creek,5930,13.5,14.0,99.0,16.1,21.2,76.0
1998-02-10,47.2666667,-113.75,FLATHEAD RIVER BASIN,667,13B07S,North Fork Jocko,6330,25.4,28.8,88.0,27.8,35.5,78.0
1998-02-10,48.15,-113.95,FLATHEAD RIVER BASIN,664,13A25S,Noisy Basin,6040,23.2,26.8,87.0,23.9,30.3,79.0
1998-02-10,47.6833333,-113.96666670000002,FLATHEAD RIVER BASIN,646,13B24S,Moss Peak,6780,21.0,23.6,89.0,18.3,25.4,72.0
1998-02-10,48.8,-113.6666667,FLATHEAD RIVER BASIN,613,13A27S,Many Glacier,4900,9.2,10.1,91.0,17.5,22.3,78.0
1998-02-10,48.9166667,-114.8666667,FLATHEAD RIVER BASIN,787,14A12S,Stahl Peak,6030,23.3,23.2,100.0,24.6,26.6,92.0
1998-02-10,48.6833333,-117.1833333,COLUMBIA ABOVE METHOW,376,17A01S,Bunchgrass Mdw,5000,20.4,19.0,107.0,24.6,25.2,98.0
1998-02-10,46.1333333,-113.3,UPPER CLARK FORK RIVER BASIN,930,13C36S,Peterson Meadows,7200,6.6,5.8,114.0,19.2,7.5,93.0
1998-02-10,48.3666667,-119.0833333,COLUMBIA ABOVE METHOW,644,19A13S,Moses Mtn,5010,10.5,10.6,99.0,12.9,13.1,98.0
1998-02-10,44.21666670000001,-110.6666667,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",577,10E09S,Lewis Lake Divide,7850,22.0,21.8,101.0,23.8,24.8,96.0
1998-02-10,44.5833333,-111.1166667,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",609,11E31S,Madison Plateau,7750,14.6,15.1,97.0,16.0,18.4,87.0
1998-02-10,43.5166667,-110.9166667,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",689,10F23S,Phillips Bench,8200,20.1,16.9,119.0,20.2,19.5,104.0
1998-02-10,43.5666667,-111.21666670000002,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",695,11F02S,Pine Creek Pass,6720,13.8,10.2,135.0,17.1,15.3,112.0
1998-02-10,42.5166667,-111.95,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",741,11G30S,Sedgwick Peak,7850,15.6,13.6,115.0,16.4,14.5,113.0
1998-02-10,43.21666670000001,-111.6833333,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",749,11F11S,Sheep Mtn.,6650,11.1,9.8,113.0,11.9,11.6,103.0
1998-02-10,42.5666667,-111.3,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",761,11G05S,Slug Creek Divide,7225,12.2,9.6,127.0,13.9,14.4,97.0
1998-02-10,42.95,-111.3666667,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",770,11G01S,Somsen Ranch,6800,10.0,9.4,106.0,11.6,11.8,98.0
1998-02-10,44.6166667,-111.15,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",858,11E30S,Whiskey Creek,6800,10.0,10.0,100.0,11.7,14.1,83.0
1998-02-10,44.5333333,-111.4166667,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",860,11E36S,White Elephant,7710,16.4,17.4,94.0,17.4,20.3,86.0
1998-02-10,42.75,-112.48333329999998,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",867,12G17S,Wildhorse Divide,6490,16.1,9.8,164.0,17.8,13.4,133.0
1998-02-10,43.2666667,-115.35,BIG AND LITTLE WOOD BASINS,382,15F09S,Camas Creek Divide,5710,10.9,9.7,112.0,12.2,12.9,95.0
1998-02-10,43.7666667,-114.4166667,BIG AND LITTLE WOOD BASINS,895,14F19S,Chocolate Gulch,6310,9.1,9.0,101.0,11.4,11.7,97.0
1998-02-10,43.6,-114.6666667,BIG AND LITTLE WOOD BASINS,450,14F08S,Dollarhide Summit,8420,15.6,14.0,99.0,19.2,18.1,106.0
1998-02-10,43.8833333,-114.6666667,BIG AND LITTLE WOOD BASINS,489,14F17S,Galena,7470,11.1,11.7,95.0,13.3,13.3,100.0
1998-02-10,43.8666667,-114.71666670000002,BIG AND LITTLE WOOD BASINS,490,14F12S,Galena Summit,8780,14.4,12.6,114.0,14.2,14.0,101.0
1998-02-10,43.6166667,-113.9333333,BIG AND LITTLE WOOD BASINS,492,13F04S,Garfield R.S.,6560,7.4,7.1,104.0,8.4,9.0,93.0
1998-02-10,48.71666670000001,-120.6666667,COLUMBIA ABOVE METHOW,515,20A05S,Harts Pass,6490,31.1,29.6,105.0,26.6,21.1,93.0
1998-02-10,42.1666667,-114.2,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",359,14G01S,Bostetter R.S.,7500,10.7,10.8,99.0,11.7,12.2,96.0
1998-02-10,41.7666667,-115.7,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",336,15H04S,Big Bend,6898,7.0,6.8,103.0,6.3,7.6,83.0
1998-02-10,41.8333333,-115.45,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",321,15H01S,Bear Creek,8040,9.3,13.1,71.0,12.6,15.0,84.0
1998-02-10,43.8666667,-114.21666670000002,BIG AND LITTLE LOST BASINS,792,14F02S,Stickney Mill,7430,5.6,5.4,104.0,7.9,7.2,110.0
1998-02-10,44.4166667,-113.4,BIG AND LITTLE LOST BASINS,636,13E06S,Moonshine,7440,6.8,6.4,106.0,8.7,8.8,99.0
1998-02-10,44.4166667,-111.3833333,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",546,11E10S,Island Park,6290,9.9,10.5,94.0,11.4,13.2,86.0
1998-02-10,44.4333333,-113.3166667,BIG AND LITTLE LOST BASINS,620,13E18S,Meadow Lake,9150,9.6,10.0,96.0,11.5,11.6,99.0
1998-02-10,44.0166667,-113.46666670000002,BIG AND LITTLE LOST BASINS,524,13E27S,Hilts Creek,8000,8.8,8.4,105.0,9.3,9.0,103.0
1998-02-10,43.75,-113.9333333,BIG AND LITTLE LOST BASINS,320,13F03S,Bear Canyon,7900,10.6,9.2,115.0,12.6,11.2,112.0
1998-02-10,43.8,-114.85,BIG AND LITTLE WOOD BASINS,845,14F04S,Vienna Mine,8960,23.6,20.7,114.0,22.3,21.2,105.0
1998-02-10,43.6333333,-113.96666670000002,BIG AND LITTLE WOOD BASINS,805,13F09S,Swede Peak,7640,9.4,10.1,93.0,11.2,11.7,96.0
1998-02-10,43.8166667,-114.26666670000002,BIG AND LITTLE WOOD BASINS,601,14F03S,Lost-Wood Divide,7900,14.4,13.4,107.0,16.3,14.7,111.0
1998-02-10,43.71666670000001,-114.1666667,BIG AND LITTLE WOOD BASINS,537,14F16S,Hyndman,7620,7.1,8.3,86.0,10.5,11.1,95.0
1998-02-10,43.8166667,-114.26666670000002,BIG AND LITTLE LOST BASINS,601,14F03S,Lost-Wood Divide,7900,14.4,13.4,107.0,16.3,14.7,111.0
1998-02-10,44.1333333,-110.8333333,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",499,10E15S,Grassy Lake,7265,23.7,22.2,107.0,25.5,25.6,100.0
1998-02-10,42.3166667,-113.6166667,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",534,13G01S,Howell Canyon,7980,18.9,15.4,123.0,20.9,18.5,113.0
1998-02-10,44.5,-111.1333333,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",347,11E35S,Black Bear,8170,26.9,25.6,105.0,24.1,26.5,91.0
1998-02-10,46.35,-121.0833333,"YAKIMA, AHTANUM",599,21C39S,Lost Horse,5120,18.5,14.7,126.0,23.9,20.6,116.0
1998-02-10,47.2833333,-120.48333329999998,"YAKIMA, AHTANUM",507,20B11S,Grouse Camp,5390,14.0,14.0,99.0,18.9,19.1,99.0
1998-02-10,46.55,-121.1666667,"YAKIMA, AHTANUM",502,21C10S,Green Lake,5920,17.2,16.0,108.0,25.6,21.5,119.0
1998-02-10,47.5333333,-121.0833333,"YAKIMA, AHTANUM",478,21B04S,Fish Lake,3430,24.8,23.3,106.0,42.5,41.0,104.0
1998-02-10,46.8166667,-121.3333333,"YAKIMA, AHTANUM",375,21C38S,Bumping Ridge,4610,22.2,18.7,119.0,41.5,37.6,110.0
1998-02-10,47.2833333,-120.3666667,"CHELAN, ENTIAT, WENATCHEE",841,20B07S,Upper Wheeler,4330,11.1,9.7,114.0,17.6,15.2,116.0
1998-02-10,46.9,-121.48333329999998,"YAKIMA, AHTANUM",642,21C17S,Morse Lake,5410,45.3,38.5,118.0,57.9,48.9,118.0
1998-02-10,47.2333333,-120.3,"CHELAN, ENTIAT, WENATCHEE",832,20B25S,Trough,5480,10.3,8.1,127.0,24.6,15.2,162.0
1998-02-10,47.9833333,-120.5666667,"CHELAN, ENTIAT, WENATCHEE",699,20B24S,Pope Ridge,3590,16.5,14.5,114.0,22.9,22.3,103.0
1998-02-10,48.45,-120.9166667,"CHELAN, ENTIAT, WENATCHEE",681,20A12S,Park Creek Ridge,4600,34.7,33.0,105.0,44.0,43.4,101.0
1998-02-10,42.0166667,-115.0,"CHELAN, ENTIAT, WENATCHEE",871,15G02S,Wilson Creek,7120,8.1,9.9,82.0,8.6,11.6,74.0
1998-02-10,48.2,-120.9166667,"CHELAN, ENTIAT, WENATCHEE",606,20A23S,Lyman Lake,5980,49.3,43.0,115.0,49.3,46.7,106.0
1998-02-10,47.35,-120.6833333,"CHELAN, ENTIAT, WENATCHEE",352,20B02S,Blewett Pass,4240,13.2,12.9,102.0,20.2,22.1,91.0
1998-02-10,44.4333333,-112.0,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",424,11E37S,Crab Creek,6900,8.0,8.5,94.0,9.3,11.1,84.0
1998-02-10,47.75,-121.1,"CHELAN, ENTIAT, WENATCHEE",791,21B01S,Stevens Pass,3950,27.9,29.6,94.0,52.9,55.1,96.0
1998-02-10,47.3833333,-121.0666667,"YAKIMA, AHTANUM",734,21B51S,Sasse Ridge,4340,25.3,24.1,105.0,42.3,37.4,113.0
1998-02-10,48.65,-119.8333333,COLUMBIA ABOVE METHOW,728,19A02S,Salmon Meadows,4460,9.2,6.9,133.0,14.1,10.1,140.0
1998-02-10,43.9333333,-110.45,SNAKE ABOVE PALISADES,314,10F02S,Base Camp,7060,13.8,11.5,120.0,16.0,14.9,107.0
1998-02-10,42.8166667,-110.8333333,SNAKE ABOVE PALISADES,868,10G23S,Willow Creek,8080,19.6,18.2,108.0,22.6,23.0,98.0
1998-02-10,44.15,-110.21666670000002,SNAKE ABOVE PALISADES,837,10E17S,Two Ocean Plateau,9240,20.6,18.9,109.0,20.6,18.5,111.0
1998-02-10,43.75,-110.05,SNAKE ABOVE PALISADES,822,10F09S,Togwotee Pass,9580,17.5,15.7,111.0,17.7,16.9,105.0
1998-02-10,42.5333333,-110.6666667,SNAKE ABOVE PALISADES,779,10G20S,Spring Creek Divide,9000,16.3,15.7,104.0,16.5,16.5,100.0
1998-02-10,46.6333333,-121.3833333,"YAKIMA, AHTANUM",863,21C28S,White Pass E.S.,4440,15.8,16.9,93.0,26.2,27.2,96.0
1998-02-10,43.5166667,-110.9166667,SNAKE ABOVE PALISADES,689,10F23S,Phillips Bench,8200,20.1,16.9,119.0,20.2,19.5,104.0
1998-02-10,43.1666667,-110.1333333,SNAKE ABOVE PALISADES,597,10F16S,Loomis Park,8240,10.8,10.2,106.0,11.3,12.0,94.0
1998-02-10,42.5,-110.9166667,SNAKE ABOVE PALISADES,730,10G08S,Salt River Summit,7640,11.2,8.5,132.0,13.0,11.4,114.0
1998-02-10,43.3833333,-110.1333333,SNAKE ABOVE PALISADES,506,10F19S,Gros Ventre Summit,8750,10.1,8.7,116.0,10.0,8.7,115.0
1998-02-10,44.1333333,-110.8333333,SNAKE ABOVE PALISADES,499,10E15S,Grassy Lake,7265,23.7,22.2,107.0,25.5,25.6,100.0
1998-02-10,43.35,-110.4333333,SNAKE ABOVE PALISADES,497,10F29S,Granite Creek,6770,13.4,11.6,116.0,15.4,14.5,106.0
1998-02-10,43.1333333,-110.2,SNAKE ABOVE PALISADES,460,10F17S,East Rim Divide,7930,7.8,7.0,111.0,8.0,8.2,98.0
1998-02-10,42.65,-110.8166667,SNAKE ABOVE PALISADES,419,10G25S,Cottonwood Creek,7670,15.7,13.8,114.0,17.0,16.9,101.0
1998-02-10,42.96666670000001,-110.6166667,SNAKE ABOVE PALISADES,353,10G02S,Blind Bull Sum,8650,18.1,15.1,120.0,14.1,13.7,103.0
1998-02-10,44.21666670000001,-110.6666667,SNAKE ABOVE PALISADES,577,10E09S,Lewis Lake Divide,7850,22.0,21.8,101.0,23.8,24.8,96.0
1999-02-10,46.8333333,-116.1166667,CLEARWATER AND SALMON,466,16C20S,Elk Butte,5690,38.4,25.6,150.0,39.3,32.9,119.0
1999-02-10,44.55,-115.5666667,CLEARWATER AND SALMON,439,15E04S,Deadwood Summit,6860,43.4,26.2,166.0,42.2,31.0,136.0
1999-02-10,45.1666667,-113.5833333,CLEARWATER AND SALMON,436,13D19S,Darkhorse Lake,8945,26.4,18.6,142.0,23.0,19.1,120.0
1999-02-10,46.5666667,-115.28333329999998,CLEARWATER AND SALMON,425,15C09S,Crater Meadows,5960,47.3,31.0,153.0,45.5,35.2,129.0
1999-02-10,46.7666667,-115.3,CLEARWATER AND SALMON,411,15C16S,Cool Creek,6280,55.0,31.6,174.0,55.5,39.8,139.0
1999-02-10,45.0,-117.1666667,"GRAND RONDE, POWDER, BURNT, IMNAHA",736,17D08S,Schneider Meadows,5400,35.7,22.0,162.0,36.0,26.7,135.0
1999-02-10,44.6333333,-115.8,CLEARWATER AND SALMON,338,15E02S,Big Creek Summit,6560,34.6,22.5,154.0,32.4,24.9,130.0
1999-02-10,44.95,-116.15,CLEARWATER AND SALMON,319,16E11S,Bear Basin,5350,20.0,11.5,174.0,24.0,17.2,140.0
1999-02-10,44.46666670000001,-112.98333329999998,CLEARWATER AND SALMON,318,12E08S,Beagle Springs,8850,9.8,5.5,178.0,10.3,6.8,151.0
1999-02-10,44.3,-115.23333329999998,CLEARWATER AND SALMON,312,15E11S,Banner Summit,7040,27.9,16.8,166.0,28.5,21.0,136.0
1999-02-10,45.0666667,-118.15,"GRAND RONDE, POWDER, BURNT, IMNAHA",873,18D21S,Wolf Creek,5630,16.9,12.6,134.0,16.3,14.5,112.0
1999-02-10,45.0833333,-117.55,"GRAND RONDE, POWDER, BURNT, IMNAHA",812,17D07S,Taylor Green,5740,18.4,15.2,121.0,23.4,19.2,122.0
1999-02-10,45.05,-116.1333333,CLEARWATER AND SALMON,370,16D09S,Brundage Reservoir,6250,33.0,18.8,176.0,32.8,25.8,127.0
1999-02-10,43.8833333,-114.6666667,CLEARWATER AND SALMON,489,14F17S,Galena,7470,18.0,11.7,154.0,18.1,13.3,136.0
1999-02-10,44.46666670000001,-114.48333329999998,CLEARWATER AND SALMON,627,14E01S,Mill Creek Summit,8800,21.2,12.5,170.0,20.4,13.1,156.0
1999-02-10,46.4833333,-115.6333333,CLEARWATER AND SALMON,520,15C06S,Hemlock Butte,5810,43.6,31.2,140.0,45.8,35.7,128.0
1999-02-10,45.2666667,-117.1666667,"GRAND RONDE, POWDER, BURNT, IMNAHA",653,17D18S,Mt. Howard,7910,13.0,10.3,126.0,24.6,18.9,130.0
1999-02-10,45.1833333,-115.96666670000002,CLEARWATER AND SALMON,740,15D01S,Secesh Summit,6540,37.4,20.7,181.0,32.6,23.0,142.0
1999-02-10,46.46666670000001,-114.6333333,CLEARWATER AND SALMON,735,14C04S,Savage Pass,6190,26.9,17.5,154.0,28.4,21.5,132.0
1999-02-10,45.7,-113.96666670000002,CLEARWATER AND SALMON,727,13D22S,Saddle Mtn.,7940,24.8,16.6,149.0,21.7,16.3,133.0
1999-02-10,45.7333333,-114.48333329999998,CLEARWATER AND SALMON,662,14D02S,Nez Perce Camp,5650,12.3,9.2,134.0,17.3,14.4,120.0
1999-02-10,45.7,-115.23333329999998,CLEARWATER AND SALMON,650,15D06S,Mountain Meadows,6320,19.9,14.4,138.0,22.3,17.9,125.0
1999-02-10,43.8666667,-114.71666670000002,CLEARWATER AND SALMON,490,14F12S,Galena Summit,8780,18.7,12.6,148.0,17.5,14.0,125.0
1999-02-10,44.85,-114.26666670000002,CLEARWATER AND SALMON,639,14E04S,Morgan Creek,7600,13.5,7.3,185.0,16.0,10.7,150.0
1999-02-10,44.4166667,-113.4,CLEARWATER AND SALMON,636,13E06S,Moonshine,7440,10.4,6.4,162.0,10.9,8.8,124.0
1999-02-10,44.4333333,-113.3166667,CLEARWATER AND SALMON,620,13E18S,Meadow Lake,9150,16.6,10.0,166.0,17.3,11.6,149.0
1999-02-10,47.0833333,-115.96666670000002,CLEARWATER AND SALMON,600,15B14S,Lost Lake,6110,54.3,39.9,136.0,52.4,41.9,125.0
1999-02-10,46.6333333,-114.5833333,CLEARWATER AND SALMON,588,14C05S,Lolo Pass,5240,35.0,19.3,181.0,34.4,24.5,140.0
1999-02-10,45.0,-113.45,CLEARWATER AND SALMON,576,13E23S,Lemhi Ridge,8100,8.1,6.8,119.0,9.3,8.6,108.0
1999-02-10,46.9833333,-115.03333329999998,CLEARWATER AND SALMON,530,15C10S,Hoodoo Basin,6050,46.1,27.3,169.0,46.0,33.4,138.0
1999-02-10,45.6666667,-113.95,CLEARWATER AND SALMON,638,13D16S,Moose Creek,6200,17.7,11.9,149.0,18.2,14.5,126.0
1999-02-10,45.2666667,-117.6833333,"GRAND RONDE, POWDER, BURNT, IMNAHA",647,17D06S,Moss Springs,5760,23.6,17.1,138.0,29.4,24.0,122.0
1999-02-10,45.0666667,-116.45,"WEISER, PAYETTE, BOISE",855,16D08S,West Branch,5560,26.6,15.2,175.0,30.1,21.6,139.0
1999-02-10,44.8666667,-118.1166667,"GRAND RONDE, POWDER, BURNT, IMNAHA",464,18E03S,Eilertson Meadows,5510,12.2,8.5,144.0,19.4,14.5,134.0
1999-02-10,43.75,-115.23333329999998,"WEISER, PAYETTE, BOISE",306,15F04S,Atlanta Summit,7580,29.5,20.0,148.0,29.8,22.8,131.0
1999-02-10,44.3,-115.23333329999998,"WEISER, PAYETTE, BOISE",312,15E11S,Banner Summit,7040,27.9,16.8,166.0,28.5,21.0,136.0
1999-02-10,44.95,-116.15,"WEISER, PAYETTE, BOISE",319,16E11S,Bear Basin,5350,20.0,11.5,174.0,24.0,17.2,140.0
1999-02-10,44.6,-116.98333329999998,"WEISER, PAYETTE, BOISE",324,16E10S,Bear Saddle,6180,26.7,17.3,154.0,25.2,17.8,142.0
1999-02-10,44.6333333,-115.8,"WEISER, PAYETTE, BOISE",338,15E02S,Big Creek Summit,6560,34.6,22.5,154.0,32.4,24.9,130.0
1999-02-10,45.05,-116.1333333,"WEISER, PAYETTE, BOISE",370,16D09S,Brundage Reservoir,6250,33.0,18.8,176.0,32.8,25.8,127.0
1999-02-10,44.2833333,-115.65,"WEISER, PAYETTE, BOISE",423,15E08S,Cozy Cove,5400,14.7,10.5,140.0,22.2,17.6,126.0
1999-02-10,44.55,-115.5666667,"WEISER, PAYETTE, BOISE",439,15E04S,Deadwood Summit,6860,43.4,26.2,166.0,42.2,31.0,136.0
1999-02-10,43.6,-114.6666667,"WEISER, PAYETTE, BOISE",450,14F08S,Dollarhide Summit,8420,22.1,14.0,152.0,24.5,18.1,135.0
1999-02-10,43.95,-115.26666670000002,"WEISER, PAYETTE, BOISE",496,15F14S,Graham Guard Sta.,5690,14.2,10.1,141.0,17.8,16.1,111.0
1999-02-10,44.05,-115.45,"WEISER, PAYETTE, BOISE",550,15E09S,Jackson Peak,7070,28.3,18.9,150.0,29.9,23.0,130.0
1999-02-10,43.9333333,-115.6666667,"WEISER, PAYETTE, BOISE",637,15F01S,Mores Creek Summit,6100,31.6,21.1,150.0,32.2,25.3,127.0
1999-02-10,43.5,-115.5666667,"WEISER, PAYETTE, BOISE",704,15F06S,Prairie,4800,7.6,4.5,169.0,12.8,10.7,120.0
1999-02-10,45.1833333,-115.96666670000002,"WEISER, PAYETTE, BOISE",740,15D01S,Secesh Summit,6540,37.4,20.7,181.0,32.6,23.0,142.0
1999-02-10,44.7666667,-116.25,"WEISER, PAYETTE, BOISE",782,16E05S,Squaw Flat,6240,27.7,14.0,198.0,31.2,21.2,147.0
1999-02-10,43.6333333,-115.4333333,"WEISER, PAYETTE, BOISE",830,15F05S,Trinity Mtn.,7770,35.6,25.7,139.0,36.6,27.7,132.0
1999-02-10,43.8,-114.85,"WEISER, PAYETTE, BOISE",845,14F04S,Vienna Mine,8960,30.4,20.7,147.0,27.8,21.2,131.0
1999-02-10,45.1833333,-118.55,"GRAND RONDE, POWDER, BURNT, IMNAHA",422,18D08S,County Line,4830,4.5,4.2,107.0,11.6,10.1,115.0
1999-02-10,44.8333333,-118.1833333,"GRAND RONDE, POWDER, BURNT, IMNAHA",361,18E05S,Bourne,5850,17.1,12.0,142.0,21.0,17.1,123.0
1999-02-10,45.15,-118.21666670000002,"GRAND RONDE, POWDER, BURNT, IMNAHA",331,18D09S,Beaver Reservoir,5150,8.8,7.1,124.0,14.9,13.9,107.0
1999-02-10,45.21666670000001,-117.2,"GRAND RONDE, POWDER, BURNT, IMNAHA",302,17D02S,Aneroid Lake #2,7400,25.6,16.0,160.0,25.6,20.9,122.0
1999-02-10,41.2333333,-116.03333329999998,OWYHEE MALHEUR,811,15H09S,Taylor Canyon,6325,2.8,4.4,64.0,5.1,6.0,85.0
1999-02-10,42.7666667,-116.9,OWYHEE MALHEUR,774,16G01S,South Mtn.,6500,22.2,12.8,173.0,17.0,16.4,104.0
1999-02-10,44.7666667,-118.3166667,"GRAND RONDE, POWDER, BURNT, IMNAHA",494,18E08S,Gold Center,5410,12.7,7.6,167.0,18.2,12.6,144.0
1999-02-10,42.6,-116.5666667,OWYHEE MALHEUR,654,16G07S,Mud Flat,5730,6.5,5.6,116.0,7.8,8.0,98.0
1999-02-10,44.21666670000001,-118.6333333,OWYHEE MALHEUR,563,18E18S,Lake Creek R.S.,5240,12.9,10.1,128.0,16.1,13.8,117.0
1999-02-10,41.5166667,-116.01666670000002,OWYHEE MALHEUR,549,16H04S,Jacks Peak,8424,22.1,14.0,152.0,16.6,17.3,96.0
1999-02-10,41.55,-116.0,OWYHEE MALHEUR,548,16H02S,Jack Creek Upper,7377,11.7,10.7,109.0,12.0,13.5,89.0
1999-02-10,41.8166667,-116.1,OWYHEE MALHEUR,476,16H08S,Fawn Creek,7031,13.4,10.9,123.0,15.3,15.0,102.0
1999-02-10,44.25,-118.51666670000002,OWYHEE MALHEUR,357,18E16S,Blue Mountain Spring,5870,19.4,11.9,163.0,22.6,17.9,126.0
1999-02-10,41.7666667,-115.7,OWYHEE MALHEUR,336,15H04S,Big Bend,6898,6.0,6.8,88.0,6.2,7.6,82.0
1999-02-10,41.7833333,-116.03333329999998,OWYHEE MALHEUR,573,16H05S,Laurel Draw,6682,10.1,8.5,119.0,11.9,12.5,95.0
1999-02-10,46.5666667,-115.75,CLEARWATER AND SALMON,747,15C04S,Shanghi Summit,4600,27.1,18.2,149.0,37.3,28.7,130.0
